Gene,IGM-Roche-Avg%GeneCov,0.1%RVIS[EVS],0.1%RVIS%[EVS],EdgeCase[EVS],OEratio%tile[EVS],GenicConstraint[EVS],1.0%ncRVIS[IGM],1.0%ncRVIS%tile[IGM],ncGERP,ncGERP%tile,pcGERP,pcGERP%tile,0.05%_anypopn_RVIS[ExAC],0.05%_anypopn_RVIS%tile[ExAC],OEratio%tile[ExAC],GenicConstraint_mis-z[ExAC],GenicConstraint_mis-z%tile[ExAC],LoF-FDRLoF[EVS],LoF-pLI[ExAC],LoF-pRec[ExAC],LoF-pNull[ExAC]
SLC24A2,0.999962,-0.51,21.72682236,N,18.85690195,41.71,1.345355306,93.67018664,0.547107163,29.85490783,3.624815508,16.61099138,-0.729853193,14.61960123,41.79756637,-0.550770851,77.56927298,0.03930812,0.035059826,0.963288996,0.001651178
MLLT3,0.999069,-0.36,28.93371078,N,39.68923151,25.49,-1.156316097,6.225442043,2.163522098,6.046367532,4.50493518,1.422413793,-0.771868657,13.47509186,11.94137168,1.614670395,27.06721536,0.1189088,0.99559105,0.004408556,3.95E-07
IFNB1,1,0.42,76.81056853,N,56.05275837,87.16,-0.277836602,38.14464637,0.174100575,41.08018795,-0.011030704,93.78771552,0.394660173,73.8449491,82.19579646,-1.752232468,94.57887517,0.4271749,0.013694438,0.669482731,0.316822832
IFNW1,1,-0.14,43.57159707,N,93.44133944,99.57,0.185872331,67.40545187,-1.199075995,96.28233593,0.166173986,92.12284483,0.814541962,87.62725137,60.94579646,-2.089665652,96.2962963,0.3096941,0.006165915,0.501326648,0.492507437
IFNA21,1,1.17,92.69874971,N,75.87930619,93.13,0.719544959,85.38801572,-1.704548143,99.26679403,0.166894861,92.1174569,0.650526106,83.45882778,96.23340708,-1.228161047,89.64609053,0.9233078,8.63E-08,0.024267309,0.975732605
IFNA4,1,1.06,91.46614768,N,79.57118767,89.26,0.527019766,80.72200393,-1.183452021,96.03449166,-0.042563153,94.07327586,1.167605555,93.25341847,99.82853982,1.153269718,35.45130316,0.4252434,0.240444347,0.644380291,0.115175361
IFNA10,1,1.73,96.55579146,N,94.95302337,98.12,1.376108489,93.9219057,-1.997601721,99.69019466,-0.715103084,98.57758621,1.215712133,93.91000542,72.97566372,-0.326230252,72.14814815,0.8933098,0.001872534,0.486192194,0.511935271
IFNA17,1,0.46,78.46190139,N,97.25367381,99.38,1.163135697,91.99410609,-1.871258321,99.57659937,-0.343623885,96.65409483,1.199152107,93.75338835,97.81526549,-1.253780425,89.98628258,0.5150642,0.007025822,0.528540962,0.464433216
IFNA14,1,-0.38,27.88393489,N,85.26860997,99.9,-0.237399828,40.75392927,-1.517738546,98.71430784,-0.388702084,96.97737069,0.277190566,67.94771399,NA,NA,NA,0.2662089,NA,NA,NA
IFNA5,1,0.68,84.93158764,N,99.73500361,97.18,-0.19770509,43.24656189,-1.494265718,98.57489544,-1.090304181,99.53663793,0.521808635,79.20607192,94.23119469,-3.080065553,98.88065844,0.8645807,0.006836061,0.522796705,0.470367234
KLHL9,0.999982,-0.25,35.98726115,N,34.96145507,23.4,-0.351291776,33.54616896,0.413802914,33.34538132,3.363056679,25.12392241,-0.797487463,12.93295585,8.418141593,1.624908813,26.94101509,0.358119,0.988339535,0.011656207,4.26E-06
IFNA6,1,0.15,64.31941496,Y,42.36328596,89.22,0.364878836,75.23944008,-1.279501828,97.09815666,0.01924047,93.48060345,0.448081488,76.17613397,66.86393805,-1.725897847,94.37037037,0.8066686,0.000913991,0.350958272,0.648127737
IFNA13,1,0.15,64.11299835,Y,9.551915201,42.84,0.89285893,88.44548134,-1.327170899,97.51639387,-0.345296014,96.67564655,0.207378294,64.22504668,99.96128319,2.564603662,13.89849108,0.4170153,0.711459503,0.273653323,0.014887174
IFNA2,1,0.46,78.46190139,N,96.99470007,99.47,-0.020347926,55.5685167,-1.263669878,96.98972479,0.010090543,93.60991379,0.439802549,75.83278116,80.24336283,-2.214319649,96.79561043,0.1187709,0.044589404,0.668728285,0.286682311
IFNA8,1,-0.01,53.19061099,Y,91.14068899,90.63,0.262960336,71.03388998,-1.213414685,96.44756545,0.248845296,91.48706897,0.052263549,54.02084212,81.34402655,-1.660663971,93.88751715,0.7165946,2.12E-06,0.081012282,0.918985603
IFNA1,1,0.28,71.07808445,Y,83.69067695,80.99,0.555620445,81.59995088,-1.106301268,94.96566324,-0.334899908,96.57327586,0.207378294,64.22504668,99.78982301,2.544726855,14.11796982,0.2884196,0.711485384,0.273631157,0.014883459
MTAP,0.999922,-0.38,27.68931352,N,21.57311491,58.49,1.589532739,95.26645383,-0.082747263,52.48102442,3.426659955,22.87715517,-0.527248925,20.6192398,37.17920354,-0.270773255,70.66666667,0.5314401,0.000179316,0.70032706,0.299493623
CDKN2A,0.96238,0.73,85.98136353,N,98.7593351,8.41,-0.258705582,39.39710216,-1.557005644,98.87437394,1.177991342,82.41918103,0.921389357,89.56086983,92.78207965,1.057713641,37.45404664,0.8305661,0.357648776,0.58984451,0.052506714
CDKN2B,0.943457,0.1,61.2762444,Y,98.68104071,42.57,-1.806859564,1.534872299,-0.485124971,74.48753034,2.446822767,55.77586207,-0.133616959,41.01560147,94.31969027,0.961696801,39.41838134,0.6751748,0.281057557,0.631355934,0.087586509
DMRTA1,0.721519,NA,NA,NA,NA,89.55,0.185588257,67.39317289,-0.353756605,67.44978572,2.099718943,64.92456897,0.20111718,63.94795494,79.34734513,-0.058445518,64.68038409,NA,8.39E-05,0.535736981,0.46417913
ELAVL2,0.999931,-0.41,26.23260203,Y,2.6680318,18.1,-0.8327731,12.24214145,5.155018047,0.005163422,5.236493841,0.026939655,-0.73266078,14.57141136,5.237831858,1.544877808,28.29080933,0.1895548,0.972927704,0.027038482,3.38E-05
CAAP1,0.9963,0.24,69.20853975,N,91.20091544,NA,-0.482444348,26.18492141,0.80901641,23.49357154,3.489737153,20.84590517,0.11239832,58.23745557,39.39712389,-0.194791177,68.74074074,NA,0.708931875,0.287649205,0.00341892
LRRC19,1,0.73,86.17008728,N,68.95928692,81.33,0.038566459,59.05574656,0.25372438,38.42618888,2.385841387,57.61853448,0.775325895,86.71766761,59.2699115,-1.481681556,92.4170096,NA,5.17E-05,0.436090502,0.563857828
TEK,0.999997,-0.33,30.90351498,N,19.66995905,14.68,0.254300918,70.6225442,1.791840264,9.082459854,3.573622743,18.14116379,-1.139472388,7.132100476,18.53429204,1.19126683,34.65569273,0.003450797,0.999992784,7.22E-06,2.63E-15
MOB3B,1,0.01,54.94810097,Y,80.94435076,49.57,1.341001689,93.61493124,0.203040077,40.1197914,3.964024736,8.157327586,-0.314967915,30.50418649,16.72566372,0.91560099,40.35665295,0.6772842,0.030377777,0.809387474,0.160234749
IFNK,1,0.46,78.28497287,N,14.53866538,51.44,1.738983509,96.03388998,0.392776047,33.92368462,0.437085573,90.02155172,0.777677354,86.78392868,76.3329646,-1.802002972,94.91358025,NA,9.61E-09,0.024712723,0.975287267
C9orf72,0.999851,-0.56,19.54470394,N,44.28450976,63.16,0.265220164,71.17509823,0.824943475,23.15278567,4.290901141,3.259698276,-0.631907025,17.33028131,23.44026549,-0.266371634,70.55144033,0.2340728,0.000715132,0.980414627,0.018870241
LINGO2,1,-0.75,13.67067705,N,57.50421585,86.7,-0.935496451,9.853880157,2.770395396,2.752104095,4.28952686,3.275862069,-1.285977171,5.547858563,20.86836283,-0.106107135,66.09053498,0.02012902,0.807167304,0.191775656,0.00105704
ACO1,1,-1.08,7.242274121,N,61.7923392,57.64,-0.25825555,39.40938114,-0.527249427,76.61486033,3.638188385,16.26616379,-1.393010002,4.584061201,46.42699115,0.606688712,47.5829904,0.5634058,3.57E-08,0.999308722,0.000691242
DDX58,0.999981,0.05,57.53715499,N,75.11443026,89.25,0.371345742,75.53413556,-0.508825269,75.71126142,2.024491923,66.76724138,-0.258121726,33.60038552,80.61393805,-0.554984217,77.66255144,0.2975414,1.09E-14,0.250604874,0.749395126
TOPORS,0.985234,0.03,55.8091531,N,45.9046013,24.71,-0.424778567,29.36517682,1.36848209,13.84313523,3.230618254,29.75215517,-1.005423198,8.927173062,28.10287611,1.380192384,31.06721536,0.02494288,0.975842587,0.02415737,4.29E-08
NDUFB6,0.999479,0.13,62.7388535,Y,89.50855216,73.36,-0.237487245,40.74165029,-0.154034784,56.34326432,2.502969231,54.05172414,0.308906669,69.69459671,32.86504425,-0.318258782,71.96159122,0.2968669,0.047218448,0.855447429,0.097334123
TMEM215,1,0.06,58.52795471,Y,57.05854011,58.48,0.304071588,72.88801572,0.810076315,23.46259101,3.475495787,21.28771552,0.220804473,64.8575387,86.43252212,0.470617331,50.89163237,0.8211,0.008215827,0.561641936,0.430142238
APTX,0.999729,0.46,78.58575136,N,51.76463503,70.37,0.346377252,74.61321218,-0.59733192,79.77487479,3.124817806,33.5237069,-0.366984366,27.87783868,77.6659292,-0.847463226,83.67078189,0.2375892,7.73E-06,0.740449587,0.259542684
DNAJA1,1,-0.56,19.30879925,N,25.6263551,52.32,-0.130058098,48.42215128,1.781640537,9.201218568,3.767857887,12.63469828,-0.699544714,15.53520872,13.62831858,1.43124518,30.16735254,0.1832315,0.260111369,0.738699815,0.001188817
SMU1,1,-0.14,42.87567823,Y,2.613827993,4.54,-0.91768426,10.19155206,-0.217042741,59.87504518,4.041911321,6.761853448,-0.471484322,22.90223481,1.786504425,4.414503754,2.342935528,0.3304763,0.998978044,0.001021944,1.12E-08
B4GALT1,0.809748,-0.52,21.20193442,N,39.53264274,21,2.855327592,98.64317289,0.685811938,26.19920483,2.553870393,52.30603448,-0.160016487,39.27474249,44.62389381,1.729435204,25.15226337,0.2849644,0.486324788,0.508905105,0.004770107
SPINK4,1,0.61,83.06794055,N,74.68682245,80.56,-0.005782634,56.49557957,0.502321447,31.00118759,1.5293787,76.85883621,0.363111379,72.36913439,45.96238938,-0.348780264,72.83950617,0.6897816,0.713655356,0.271770383,0.014574261
CHMP5,1,-0.1,46.20193442,Y,36.06962178,42.72,-0.702357279,16.14685658,1.540620083,11.81907368,4.183661127,4.568965517,-0.413532501,25.52255888,16.81415929,0.688412284,45.72839506,0.5846516,0.259054927,0.735105232,0.005839842
NFX1,0.977076,-1.59,3.084453881,N,47.16935678,55.72,-0.495751543,25.54641454,0.175131163,41.05953426,3.390578641,24.19719828,-0.669107475,16.27010421,46.4380531,0.264795266,56.1042524,0.01071479,0.386441239,0.613558732,2.94E-08
AQP7,1,0.11,61.90728946,N,39.60491448,69.53,-0.123972401,48.82735756,0.271535729,37.80141478,1.010831069,84.22952586,3.522473521,99.60243359,96.49889381,0.000578957,63.22085048,0.6631525,1.86E-09,0.034706833,0.965293165
AQP3,0.992544,-0.3,32.61972163,Y,6.793543724,17.01,0.150381714,65.63113949,-0.199819727,58.85268756,3.486012946,20.94288793,-0.695015038,15.66773086,18.17477876,1.25969679,33.34979424,0.5460142,0.504827505,0.491028537,0.004143957
NOL6,0.999452,-0.23,36.36470866,N,88.14141171,64.43,0.807303975,87.13777014,-0.159583072,56.63241597,2.894826406,41.35775862,0.947961023,90.14517198,51.45464602,0.327603412,54.4691358,0.000192169,0.999078032,0.000921968,2.94E-12
PRSS3,0.969483,-0.14,43.29440906,Y,48.00048181,62.13,-0.213183868,42.16601179,-0.851673064,89.03805442,0.569832249,88.73383621,0.628652337,82.86247816,92.97566372,0.35536065,53.72290809,0.1961423,4.80E-10,0.015739826,0.984260174
UBE2R2,0.999306,-0.08,47.78839349,Y,9.124307396,22.51,-0.781636407,13.72789784,1.847203139,8.571281045,4.554171506,1.131465517,-0.293099409,31.57038733,1.017699115,2.941155986,10.09053498,0.5062281,0.908519449,0.090767808,0.000712743
UBAP2,0.999976,-0.94,9.394904459,N,60.65405926,77.89,-0.115211003,49.48428291,0.989941553,19.95146383,3.363602013,25.09159483,0.424954918,75.18824167,69.34181416,-1.354501659,91.1659808,0.00213945,0.98950935,0.01049065,4.57E-11
DCAF12,0.997876,-0.38,27.68931352,N,55.90821489,33.6,-0.645589371,18.43074656,1.483392199,12.57293334,3.793690479,11.875,-0.044896789,47.11764352,56.98561947,1.510065185,28.91083676,0.4504399,0.003485564,0.986768319,0.009746117
UBAP1,0.996129,-0.82,11.67728238,N,44.21223801,58.01,0.168018829,66.38629666,1.586303805,11.3130583,4.025338983,7.042025862,-0.586763783,18.84826215,51.11725664,-0.484198385,76.02194787,0.08708882,0.952984527,0.046882353,0.00013312
KIF24,0.99873,0.55,81.22788393,N,83.06432185,89.19,0.069232824,61.11247544,-0.01817247,49.14029018,2.263230152,61.07758621,0.369192455,72.61610746,70.40929204,-1.568265411,93.21262003,0.5252651,7.56E-14,0.377839929,0.622160071
NUDT2,1,0.15,64.11299835,Y,39.05685377,62,-0.592800997,20.83742633,0.234650767,38.9631848,3.450935841,22.03125,0.132085628,59.67712788,64.65154867,0.902875679,40.58710562,0.8698058,0.002367748,0.535391464,0.462240788
C9orf24,0.992987,0.02,55.21939137,Y,83.27511443,29.87,-0.061099266,53.08202358,1.080385424,18.39727371,2.493524838,54.39116379,0.536799905,79.75423167,88.47345133,0.547326369,48.99862826,0.7766234,1.69E-05,0.670965181,0.329017951
FAM219A,0.889969,-0.01,52.8544468,Y,1.120211997,13.93,-1.074119842,7.39194499,0.81826377,23.29736149,4.253145361,3.674568966,-0.041769009,47.29233179,6.592920354,2.486444463,14.80932785,NA,0.272603036,0.703311762,0.024085202
DNAI1,0.998976,-0.31,32.23047889,N,80.45049386,84.21,-0.492060856,25.7367387,0.873840899,22.19755254,3.410125321,23.45905172,0.283742741,68.309138,46.67035398,-0.485225308,76.06035665,0.1624431,0.000127344,0.997928178,0.001944479
CNTFR,0.984043,-0.82,11.67728238,N,17.52589737,46.25,NA,NA,2.234400762,5.561005835,3.316069505,26.77801724,-0.73266078,14.57141136,31.47123894,1.251684292,33.46502058,0.4280103,0.906207075,0.093636778,0.000156147
RPP25L,0.999754,-0.16,41.24793583,Y,50.73476271,52.95,-0.137619058,47.8388998,-0.394915757,69.80430629,2.455184637,55.50107759,-0.322465662,30.10662008,26.75331858,0.961428467,39.42935528,NA,0.834923219,0.161787974,0.003288808
DCTN3,1,0.13,62.7388535,Y,74.40978078,50.39,-0.376659916,31.94376228,0.260297761,38.15769092,2.795052862,44.41810345,0.30812351,69.63435938,50.06084071,0.603389595,47.67078189,0.8752815,0.020223962,0.903715383,0.076060655
SIGMAR1,0.851323,0.08,59.76055674,Y,62.1536979,33.53,0.070647321,61.18614931,0.59733459,28.47627407,3.19476686,30.88900862,-0.136583908,40.83488946,24.6460177,2.157557217,18.99039781,0.7938328,0.125068129,0.780053546,0.094878324
GALT,0.999997,-0.14,43.77211607,N,20.4107444,36.99,-0.40620339,30.35363458,0.330400801,35.73088243,3.311046968,26.91810345,-0.457269498,23.52870309,25.09955752,2.085412139,20,0.2935005,0.001190739,0.989527544,0.009281716
IL11RA,0.999493,0,53.72729417,N,39.64105035,37.35,-0.457226688,27.48035363,0.755929014,24.58305365,2.782689506,44.86530172,0.023516778,51.99686766,66.4380531,0.303253073,55.12757202,0.1745751,3.74E-17,0.001390718,0.998609282
CCL27,0.999978,0.35,73.97381458,Y,87.22596965,89.63,-0.176186033,44.87966601,0.810864504,23.44710074,1.842280912,70.79202586,0.23064893,65.41172219,53.68362832,-0.37426157,73.37722908,0.3240785,0.016889411,0.711337679,0.27177291
CCL19,0.998159,0.06,57.99716914,Y,95.80221633,60.91,-0.447869596,28.08202358,-0.13404845,55.31574327,2.379024217,57.79094828,0.136616365,59.93614842,58.67256637,0.704385091,45.43758573,0.6674419,0.317197583,0.614010586,0.068791831
CCL21,0.996147,-0.08,47.78839349,Y,11.06962178,48.66,0.68511272,84.62057957,0.423134012,33.06139309,1.834231829,70.95366379,0.00790361,50.91259563,58.31858407,-0.18910692,68.58710562,0.7566095,0.110386514,0.777135372,0.112478114
C9orf131,0.995098,0.61,82.94409059,N,97.2657191,91.81,-0.207486623,42.56507859,0.582668913,28.8996747,0.615966192,88.29202586,0.771897873,86.62128787,85.82964602,-3.380964588,99.20438957,0.7227554,3.48E-13,0.021857368,0.978142632
VCP,0.991741,-0.34,30.06605331,Y,0.716694772,0.5,-1.069541505,7.477897839,1.875920594,8.266639128,4.498374207,1.497844828,-1.113506842,7.475453286,0.696902655,6.465225358,0.24691358,0.207032,0.999992047,7.95E-06,8.13E-14
FANCG,0.998174,0.78,87.13729653,N,82.58251024,30.7,-0.332120107,34.76178782,-0.788930507,87.10693448,2.284199891,60.45797414,0.858735948,88.54285886,52.85951327,0.380460158,53.04801097,0.7656769,9.75E-09,0.74077493,0.25922506
PIGO,0.98427,-1.35,4.60603916,N,46.41652614,35.63,-0.479117456,26.31999018,-0.033069463,49.96643775,3.168103737,31.92887931,-1.570059002,3.547979037,35.66924779,-0.145318031,67.2866941,0.08499597,1.13E-06,0.986091839,0.013907036
STOML2,1,-0.47,23.03609342,Y,9.612141653,16.6,-0.267630895,38.7524558,0.794540137,23.72592554,3.692728956,14.69288793,-0.394787961,26.55864105,7.311946903,2.883564886,10.63374486,0.1468673,0.529200678,0.470656311,0.000143011
FAM214B,0.999209,-0.14,43.77211607,N,81.34786798,54.09,-1.639036691,2.259332024,1.72802552,9.676253421,4.027679453,7.015086207,0.31248874,69.89337992,67.4170354,0.422157615,52.04389575,NA,0.387716111,0.610204383,0.002079506
UNC13B,0.99961,-2.89,0.589761736,N,78.86051554,92.11,-0.697602633,16.31876228,1.258058785,15.49026695,4.033261144,6.918103448,-1.300967906,5.391241491,51.4380531,0.508796055,50.02469136,0.000148082,6.60E-05,0.999933964,1.17E-10
TESK1,0.848491,-0.38,27.88393489,N,44.71814021,15.24,NA,NA,1.357322127,13.99287448,3.197911921,30.77586207,-0.435559937,24.50454792,29.40818584,2.279979447,17.38820302,0.05896752,0.999003535,0.000996463,2.12E-09
CD72,0.999677,0.37,75.29488087,N,47.20549265,59.12,-0.795229929,13.34724951,0.415667551,33.28342025,0.000123732,93.69612069,0.290000068,68.71875188,58.10287611,0.338027035,54.17283951,0.1990301,0.956612026,0.043365818,2.22E-05
SIT1,0.993628,0.31,72.22811984,N,62.24403758,64.05,-0.486221359,26.01301572,0.273454673,37.73429029,1.748276498,72.67780172,0.292348897,68.80308415,26.66482301,0.189141518,58.19478738,0.719348,0.035413132,0.828501804,0.136085064
CCDC107,0.884065,0.17,65.75843359,N,79.14960251,59.44,1.116850035,91.49680747,-0.470448475,73.75948779,1.725015986,73.18965517,0.67379547,84.1455334,88.28539823,0.42304279,52.02743484,0.141642,1.70E-07,0.128261354,0.871738476
ARHGEF39,0.974112,0.86,88.6883699,N,NA,62.8,0.961240823,89.50147348,0.001151995,48.15407652,3.41638228,23.20581897,0.615841947,82.44081682,40.87942478,0.589237148,48,NA,2.22E-08,0.258791435,0.741208543
CA9,0.999046,0.09,60.47416844,N,86.03950855,46.7,0.552397161,81.50171906,1.853366322,8.509319977,2.02931861,66.65948276,-0.200007109,36.88332028,87.03539823,-0.087143796,65.45953361,0.3832881,4.39E-07,0.603124583,0.396874978
TPM2,0.999012,-0.23,36.86010852,Y,1.493615996,10.35,NA,NA,0.659785462,26.84979604,3.901998034,9.498922414,-0.62878326,17.42666104,4.524336283,2.988563158,9.563786008,0.7730479,4.59E-05,0.857870286,0.142083784
CREB3,0.984146,-0.25,35.98726115,N,62.63550952,74.06,-0.574823174,21.69081532,0.73867132,24.91351268,1.798281858,71.69181034,0.412616672,74.64610566,71.93584071,-0.232337137,69.66803841,0.6483326,8.87E-07,0.514853838,0.485145275
GBA2,0.999942,-0.15,42.28001887,N,79.67357263,47.5,NA,NA,0.829653234,23.02370011,3.253638096,29.08405172,-0.44853543,23.90217457,41.67035398,1.158352835,35.32510288,0.09800748,4.79E-09,0.997511904,0.002488092
NPR2,0.99951,-1.04,7.71408351,N,21.27198265,2.15,NA,NA,1.195100416,16.38353901,3.922860241,9.105603448,-1.676726472,3.005843022,13.41261062,4.219216296,2.847736626,0.01369256,0.991660782,0.008339218,2.60E-11
SPAG8,0.999264,0.87,88.81811748,N,90.09274874,71.12,-0.411829061,30.02824165,0.194217836,40.48123096,1.087993951,83.48599138,0.343257305,71.38124209,77.36172566,0.38907008,52.76817558,0.5823855,2.75E-07,0.740885869,0.259113856
HINT2,0.834119,-0.08,47.78839349,Y,77.59576006,74.72,-0.393998153,30.99214145,-0.472840076,73.91439046,3.013123047,37.33297414,0.102718516,57.51460755,84.70685841,-0.012068757,63.56104252,0.3369366,0.000235168,0.518218669,0.481546163
TMEM8B,0.981652,-0.27,34.81953291,N,54.50493857,46.85,-0.549112335,22.92485265,1.881070236,8.22533175,3.099190479,34.39116379,-0.339963128,29.20306006,22.64380531,2.114948845,19.52812071,0.05828302,0.001307689,0.961322135,0.037370177
OR2S2,0.999933,2.38,98.46072187,N,91.2490966,87.08,-0.185368318,44.16134578,-0.793576486,87.22569319,1.380531815,79.46659483,1.596426297,96.81946871,86.45464602,-0.777656974,82.3484225,0.8076097,0.000575667,0.279088545,0.720335788
RECK,0.968985,-0.95,9.271054494,N,40.13490725,36.14,0.234782133,69.7752947,1.054576955,18.83100119,3.552994957,18.75538793,-0.464309927,23.16125535,62.6050885,0.584182292,48.14266118,0.4113141,0.000196798,0.999760397,4.28E-05
GLIPR2,0.965051,-0.38,27.41802312,Y,74.86147916,89.55,0.565156927,81.88236739,0.448066109,32.45727268,3.269861588,28.4375,0.151608757,60.91801699,39.2090708,0.578785781,48.27434842,0.5652944,0.000501677,0.445298801,0.554199522
CCIN,0.999588,0.05,57.51946214,N,36.08166707,58.85,0.185383405,67.37475442,1.650716429,10.47658388,3.615323715,16.84806034,0.338727007,71.15234022,29.74004425,0.841875292,41.94238683,0.2402287,0.010492041,0.830603385,0.158904574
CLTA,0.998917,0.01,54.94810097,Y,90.67092267,45.24,0.265182489,71.16281925,1.860405815,8.431868643,4.412544258,2.095905172,-0.22390157,35.60628878,70.49225664,1.508291471,28.9382716,0.6216299,0.961296504,0.038621502,8.20E-05
GNE,1,-0.03,51.91672564,N,26.07805348,6.85,0.686101621,84.65127701,0.284195502,37.28507255,3.782237679,12.24676724,-1.178339527,6.722486597,29.86172566,2.441017983,15.38545953,0.3898684,4.86E-07,0.956816156,0.043183359
RNF38,1,-0.47,23.03609342,Y,3.107684895,9.3,-1.230475213,5.41502947,2.880482473,2.333866887,4.758023904,0.393318966,-1.196302896,6.571893259,16.01769912,1.11057382,36.37860082,0.06437871,0.999390257,0.000609742,6.41E-10
MELK,1,0.62,83.47487615,N,23.99421826,42.56,NA,NA,0.077144274,44.72040068,3.612301877,16.97198276,-0.325752194,29.90181314,40.71902655,-0.486828124,76.11522634,0.02491255,1.87E-08,0.855175379,0.144824602
PAX5,0.998981,0,53.72729417,N,6.618887015,12.3,-0.198886812,43.15446955,0.783003318,23.95827955,4.153977739,4.973060345,0.15004375,60.79151858,5.337389381,3.264234319,7.572016461,0.1771838,0.984243989,0.015747099,8.91E-06
ZCCHC7,0.999892,-0.38,28.01368247,N,77.4813298,87.04,0.161187225,66.06090373,0.094552871,44.04399236,2.783949874,44.81142241,1.34644871,95.11475212,76.23893805,-0.496803142,76.30727023,0.3829205,3.37E-09,0.513266812,0.486733184
GRHPR,0.999922,-0.11,45.35857514,N,20.53721995,61.1,0.725579052,85.5660609,-1.031353803,93.51474157,2.937153939,39.80603448,0.04163831,53.32208903,39.51327434,1.201934436,34.44170096,0.6419136,0.00013344,0.850978986,0.148887574
